FECHA;PAÍS;REGIÓN;MUNICIPIO;"DEPARTAMENTO
NO TOCAR";VEREDA;VARIABLE;EVENTO;URL ;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-12;COLOMBIA;OCCIDENTE / EJE CAFETERO;CAREPA;ANTIOQUIA;;ENFRENTAMIENTOS;En medio de un operativo se registró un enfrentamiento entre la Policía y miembros del Ejército Nacional. Un suboficial resultó herido.;https://caracol.com.co/2025/05/12/confuso-enfrentamiento-entre-ejercito-y-policia-en-carepa-deja-un-suboficial-herido/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-12;COLOMBIA;OCCIDENTE / EJE CAFETERO;ACANDÍ;CHOCO;;ENFRENTAMIENTOS;Tropas del Ejército Nacional en colaboración con la Policía, Armada y Fuerza Aeroespacial, tuvieron un enfrentamiento contra la subestructura Efrén Vargas Gutiérrez del Clan del Golfo. Durante los combates, se incautaron 2 fusiles, 7 proveedores, 6 radios y 309 cartuchos.;https://x.com/InteligenciaEs/status/1921890096598372526?t=q55lE2HpwZDgPSo3jHoxkg&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-12;COLOMBIA;AMAZONÍA ORINOQUÍA;YOPAL;CASANARE;;HOMICIDIO;"Fueron encontrados sin vida dos hombres en condiciones que evidencian extrema violencia: uno de los cuerpos fue hallado decapitado y el otro desmembrado, Una de las víctimas podría corresponder a Josué Orochena Torres, conocido como alias ""Zarco"", ciudadano venezolano reportado como desaparecido.";https://prensalibrecasanare.com/judicial/54439-hallazgo-macabro-en-yopal-dos-cuerpos-fueron-encontrados-en-el-caso-usnvar.html;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-12;COLOMBIA;CARIBE;BARRANQUILLA;ATLÁNTICO;;HOMICIDIO;Cuatro hombres armados abrieron fuego en medio de una fiesta del Día de la Madre, dejando dos muertos y tres heridos. Entre las víctimas fatales estaba un menor de 17 años.;https://www.bluradio.com/regiones/caribe/ataque-contra-fiesta-por-dia-de-la-madre-dejo-dos-muertos-y-tres-heridos-en-barranquilla-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-12;COLOMBIA;ANDINA;LeRIDA;TOLIMA;;HOMICIDIO;Israel Cifuentes Guerrero, excombatiente y firmante del acuerdo de paz de 2016, fue asesinado en la vereda El Sitio, junto a otra persona aún no identificada. En la zona operan GAO, GAOr y GDCO.;https://x.com/Indepaz/status/1922245387059961940?t=z8xTsbwXsnB-remlB6nwig&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-13;COLOMBIA;AMAZONÍA ORINOQUÍA;SAN VICENTE DEL CAGUÁN;CAQUETA;;TERRORISMO;"Las disidencias de las FARC, lideradas por alias Calarcá, habrían incinerado a un suboficial del Ejercito. El militar, que viajaba de civil, fue interceptado junto con otros pasajeros en un bus que luego fue quemado.
";"https://www.bluradio.com/nacion/quemaron-bus-de-cootranscaqueta-en-san-vicente-del-caguan-bajaron-pasajeros-y-rociaron-gasolina-rg10 


https://www.semana.com/nacion/articulo/aterrador-disidencias-de-las-farc-de-alias-calarca-habrian-incinerado-a-un-militar-en-el-caqueta-esto-es-lo-que-se-sabe/202522/ ";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-13;COLOMBIA;SANTANDERES;VILLA DEL ROSARIO;NORTE DE SANTANDER;;ARTEFACTO EXPLOSIVO;Un concesionario de vehículos en Villa del Rosario fue atacado con explosivos, lo que provocó un incendio que incineró tres vehículos y causó daños en la infraestructura del local.;https://www.alertasantanderes.com/norte-santander/investigan-atentado-con-explosivos-contra-concesionario-en-villa-del-rosario;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-13;COLOMBIA;SANTANDERES;TEORAMA;NORTE DE SANTANDER;;ARTEFACTO EXPLOSIVO;Un ataque con drones cargados de explosivos, atribuido al ELN, acabó con la vida del soldado Edison Guerrero Rodríguez de 20 años, en la zona rural, el hecho ocurrió en medio de operaciones militares.;"REPORTE SECCION DE POLICIA JUDICIAL CTI – NORTE DE SANTANDER

https://x.com/UltimaHoraCR/status/1922387839309766789?t=5uog_g4LzLJ9htcY-HTSzQ&s=08 ";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-13;COLOMBIA;SANTANDERES;HACARÍ;NORTE DE SANTANDER;;ARTEFACTO EXPLOSIVO;Tras caer en un campo minado en el corregimiento de Maracaibo, Tilcio Pérez Ascanio falleció a causa de las heridas sufridas. En el incidente, otra persona resultó herida.;"
REPORTE SECCION DE POLICIA JUDICIAL CTI – NORTE DE SANTANDER

https://x.com/BluRadioCo/status/1922388045934035276?t=nhZf89JDlY8TLiuVMXs-lA&s=08";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-13;COLOMBIA;SANTANDERES;SARAVENA;ARAUCA;;SECUESTRO;Un hombre de 23 años fue reportado como desaparecido tras ser visto por última vez el 8 de mayo, luego de recibir una llamada. Desde esa fecha, su familia no ha tenido contacto con él. La persona desaparecida se dedica a la compra y venta de teléfonos y carne al horno.;https://lavozdelcinaruco.com/desaparicion-de-joven-en-saravena-familia-de-johan-sebastian-martinez-ariza-pide-respeto-por-su-vida-y-exige-su-liberacion/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-13;COLOMBIA;OCCIDENTE / EJE CAFETERO;VALDIVIA;ANTIOQUIA;;DESPLAZAMIENTO FORZADO;Desde el fin de semana, se han registrado combates entre grupos ilegales generando desplazamientos hacia áreas urbanas. Los enfrentamientos afectan principalmente a las veredas La Llana y La Coposa. Además, se denuncian intimidaciones y robos por parte del Clan del Golfo.;https://caracol.com.co/2025/05/13/valdivia-tras-dos-dias-de-pernoctar-en-zona-rural-mas-de-60-personas-se-desplazaron-al-area-urbana/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-13;COLOMBIA;PACÍFICA;PATÍA;CAUCA;Corregimiento El Estrecho;ARTEFACTO EXPLOSIVO;En el corregimiento El Estrecho, integrantes de las 'Disidencias de las FARC', lanzaron desde una volqueta varios cilindros cargados con exposivos hacia el Batallon No. 29. En el hecho, resultaron heridos dos policías y cinco civiles (entre ellos menores de edad), adicionalmente resultaron afectadas varias casas cercanas y destrucción de la subestación. ;"https://www.elpais.com.co/judicial/reportan-cinco-civiles-heridos-tras-ataque-con-volqueta-cargada-de-explosivos-en-el-patia-cauca-1310.htm 

Reporte Sección de Policía Judicial CTI Cauca";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-14;COLOMBIA;AMAZONÍA ORINOQUÍA;MAPIRIPaN;META;;ENFRENTAMIENTO; El Ejército abatió a seis disidentes de las 'FARC' en una operación, dirigida contra alias 'Iván Mordisco'.;"https://www.elpais.com.co/judicial/confirman-la-muerte-en-combates-de-alias-gato-feo-cabecilla-de-las-disidencias-de-las-farc-en-mapiripan-meta-1551.html

https://www.elcolombiano.com/colombia/ivan-mordisco-dan-de-baja-a-seis-disidentes-en-el-meta-MB27403609";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-10;COLOMBIA;PACÍFICA;BUENAVENTURA;VALLE DEL CAUCA;;CAPTURA;En operativos del Gaula Militar en las comunas 10 y 12 capturaron a cuatro presuntos integrantes de 'Los Shottas', dos de ellos, alias 'William' y alias 'Jimmy', eran parte de la mesa socio jurídica de diálogos de paz en la ciudad. Esta captura podría desencadenar una nueva crisis en la zona.;"https://www.bluradio.com/regiones/pacifico/dos-voceros-de-paz-capturados-en-buenaventura-seguian-delinquiendo-con-los-shottas-rg10 

https://www.elcolombiano.com/colombia/capturan-por-secuestro-voceros-banda-los-shottas-MB27373942";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-14;COLOMBIA;SANTANDERES;OCAÑA;NORTE DE SANTANDER;;ELEMENTO ALUSIVO GAO/GAOR;En el sector del Chamizo, sobre la vía que conecta este municipio con Convención, hombres armados interceptaron varios vehículos y los  marcaron con aerosoles , dejando  letreros alusivos a las Disidencias de las FARC.;https://x.com/CSelPeriodista/status/1922642692778942587?t=5HM8-OuBjSnbD2Q8_85ZoQ&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-14;COLOMBIA;OCCIDENTE / EJE CAFETERO;ENTRERRIOS;ANTIOQUIA;;NEUTRALIZACION;"Efectivos de la Policía y Ejército Nacional, en un operativo militar, neutralizaron a alias 'Camilo', cabecilla del Clan del Golfo para la zona de Antioquia; vinculado en varios atentados terroristas contra la fuerza pública en el mes de abril. En las mismas diligencias juiciales, fueron capturados 3 integrantes más de la Subestructura Edwin Román Velásquez.";https://www.alertapaisa.com/noticias/antioquia/autoridades-dieron-muerte-alias-camilo-presunto-implicado-en-el-plan-pistola;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-14;COLOMBIA;PACÍFICA;CALI;VALLE DEL CAUCA;;ALERTA;Ante el posible regreso de pescas milagrosas por parte de las disidencias de las FARC, denunciadas por el concejal Roberto Ortíz, autoridades reforzaron patrullajes en zonas comerciales y residenciales del sur de la capital vallecaucana como Pance y Ciudad Jardín.;https://x.com/InteligenciaEs/status/1922715308638290095?t=7e0L0AGG3eSA6rnSOQD9Tg&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-14;COLOMBIA;PACÍFICA;PUERTO TEJADA;CAUCA;;AMENAZAS;Haciendo uso de las redes sociales para transmitir en vivo, delincuentes armados amenazaron a la comunidad, generando temor y zozobra entre los habitantes de es municipalidad.;https://x.com/NotivisionPLUS/status/1922730988779524118?t=WXfA-j4BWxjglWsu4BcDTQ&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-14;COLOMBIA;AMAZONÍA ORINOQUÍA;MAPIRIPaN;META;;NEUTRALIZACION;En el marco de operaciones militares en  zona rular,  seis integrantes de las disidencias de la FARC fueron abatidos, entre ellos Nelson Gabriel  Márquez alias 'Gato Feo', segundo cabecilla de la subestructura  39 Arcesio Niño Bloque Amazonas, responsables  de actos de terrorismo, secuestros, tráfico de drogas y ataques a la Fuerza Pública.;"https://m.elcolombiano.com/colombia/ivan-mordisco-dan-de-baja-a-seis-disidentes-en-el-meta-MB27403609

https://www.bluradio.com/nacion/paz/abatido-alias-gato-feo-y-cinco-criminales-de-las-disidencias-de-ivan-mordisco-en-meta-rg10";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-15;COLOMBIA;OCCIDENTE / EJE CAFETERO;MEDELLÍN;ANTIOQUIA;;ELEMENTO ALUSIVO GAO/GAOR;Una bandera aluciva a las disidencias de las Farc Frente 18 Román Ruíz, amaneció en la vía del puente peatonal del barrio Suramericana. Las autoridades llegarón a incautar el elemento para el respectivo proceso judicial.;"https://www.facebook.com/emisora.xtrena.3/videos/bandera-alusiva-a-las-farclaureles-barrio-suramericana-calle-50-nro-66-52-medell/1175073767963144/ 

REPORTE DIRECCIÓN SECCIONAL DE MEDELLIN
SECCIÓN DE POLICIA JUDICIAL CTI

REPORTE CGFM-EJC-JEMOP-DIV7-BR4*";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-15;COLOMBIA;SANTANDERES;SARAVENA;ARAUCA;;HOMICIDIO;Como Gustavo Adolfo Jiménez Martínez, fue identificado el subintendente de la policía de Tránsito,quien realizando labores de patrullaje fue atacado con un francotirador, arrebatandole la vida, versiones no oficiales aseguran que podría tratarse de un ataque perpetrado por el ELN ;"https://www.infobae.com/colombia/2025/05/15/asesinan-a-subintendente-de-la-policia-de-transito-en-el-centro-de-saravena-arauca-lo-hizo-un-francotirador/
Reporte Sección de Policía Judicial Arauca";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-15;COLOMBIA;CARIBE;;CESAR;;ATAQUE;La estación de Policía de González, fue hostigada por un grupo armado que opera en la región. En el atentado resultó herido un miembro de la Policía Nacional, al parecer por un francotirador. El hecho se presentó en medio de un encuentro comunitario organizado por parte de la Secretaría de Gobierno local en la sede de la Alcaldía.;"REPPORTE SECCION DE POLICIA JUDICIAL CTI – NORTE DE SANTANDER

https://x.com/OlguinMayorgaP/status/1923081964040433908?t=cyUiXdOxgkPSbPCMYzUyZg&s=08


https://www.infobae.com/colombia/2025/05/15/un-policia-resulto-herido-por-un-francotirador-tras-actividad-comunitaria-en-cesar-tambien-se-registraron-hostigamientos/
";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-15;COLOMBIA;PACÍFICA;JAMUNDÍ;VALLE DEL CAUCA;;QUEMA DE VEHICULO;En la vía que del municipio de Villapaz conduce a Jamundí, hombres armados interceptaron y prendieron fuego a un bus que transportaba niños y jóvenes de una escuela de futbol de un ingenio azucarero. El conductor del vehículo resultó herido. ;https://www.semana.com/nacion/cali/articulo/criminales-quemaron-bus-que-transportaba-a-ninos-de-una-escuela-de-futbol-en-jamundi/202552/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-15;COLOMBIA;OCCIDENTE / EJE CAFETERO;BETULIA;ANTIOQUIA;Corregimiento de Altamira;INCURSIÓN ARMADA;Se reportó presencia de 30 hombres armados patrullando el corregiiento de Altamira, cerca al paraje conocido como 'La Lechería'. Se conoce que en la zona hace presencia el ELN, Clan del Golfo y el Estado Mayor Central de las disidencias de las FARC.;https://x.com/urbano_analisis/status/1923209271669346625?t=ACpO8RhBPJ5UvWwcq4qS0Q&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;PACÍFICA;PASTO;NARIÑO;;ARTEFACTO EXPLOSIVO;Diez personas heridas entre ellas seis policías y tres bomberos, fue el saldo que dejó la explosión en un cilindro de gas en un aparente caso de violencia intrafamiliar,. Tras una fuerte discusión, un sujeto prendió fuego al cilidro en el momento que llegaron las autoridades.;https://www.instagram.com/p/DJtzADsN4l3/?igsh=bDc3NWs0ejc4cnQw;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;OCCIDENTE / EJE CAFETERO;PUEBLO RICO;RISARALDA;;ELEMENTO ALUSIVO GAO/GAOR;Durante los días 15 y 16 de mayo, cerca a los cascos urbanos, fuero vistas 3 banderas alusivas al ELN. Una de ellas ubiacada en el sector conocido como La Playa, la siguiente en el sector de El Taibá y la tercera en el sector del Puente de La Unión. Las banderas fueron retiradas por las autoridades.;"REPORTE DIRECCIÓN SECCIONAL DE FISCALÍAS DE RISARALDA 

https://www.lapatria.com/sucesos/desconocidos-pusieron-banderas-del-eln-en-pueblo-rico-risaralda-gobernacion-ofrece
";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTA;;MANIFESTACIONES;En inmediaciones de la Universidad Nacional se presentaron disturbios entre manifestantes que haciendo uso de explosivos se enfrentaron con autoridades que intentaron recuperar el orden público. Se puedo establecer, que encapuchados usaron el edificio de sociología para preparar los ataques.;"https://www.lafm.com.co/bogota/disturbios-en-inmediaciones-en-la-universidad-nacional-manifestantes-estan-usando-explosivos

https://x.com/BluRadioCo/status/1923476370979475865?t=ZFrs7NkPzYTPdMnE9kowkA&s=08
";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;SANTANDERES;EL TARRA;NORTE DE SANTANDER;veredas 20 de Julio y Tres Aguas;ATAQUE;En las veredas 20 de Julio y Tres Aguas, varias personas de la población civil que realizaban labores en el campo resultaron heridas tras ser atacadas con explosivos lanzados desde drones. Como consecuencia del ataque, un menor de edad perdió la vida y su madre quedó gravemente herida. Este tipo de agresiones con drones ha provocado desplazamientos de los habitantes hacia los cascos urbanos en busca de seguridad.;"https://www.bluradio.com/nacion/ataque-con-drones-en-el-catatumbo-deja-cinco-campesinos-heridos-entre-ellos-hay-un-menor-rg10



REPORTE SECCION DE POLICIA JUDICIAL CTI – NORTE DE SANTANDER


https://x.com/BluRadioCo/status/1923414611123978659?t=oTVrJcnU7Wfv0-I3odKW8w&s=08";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;ANDINA;;HUILA;;AMENAZAS;El gremio de profesores del departamento, denunciaron que cinco maestros recibieron amenazas siendo victimas de extorsión, por parte de grupos armados de la zona, viendose obligados abandonar las aulas de clases para proteger sus vidas.;https://www.semana.com/nacion/articulo/denuncian-amenazas-y-extorsion-a-cinco-profesores-en-colombia-huila-la-institucion-se-quedo-sin-rector/202508/#google_vignette;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;PACÍFICA;VILLA RICA;CAUCA;;ARTEFACTO EXPLOSIVO;"Debajo del puente que conduce de Villarica a Jamundí se ubicó un artefacto explosivo improvisado en una motocicleta, la cual fue abandonada desde la noche anterior.
";"https://www.facebook.com/share/15mUmNGt6p/


https://x.com/InteligenciaEs/status/1923497921040822516?t=tu94BMfKzpuTiCh1Rbbwdw&s=08";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;OCCIDENTE / EJE CAFETERO;VALDIVIA;ANTIOQUIA;;ENFRETAMIENTO;Como consecuencia del desplazamiento forzado por la confrontación entre los grupos armados ELN, Clan del Golfo y las disidencias FARC en el norte de Antioquia, ha llegado a la cabecera municipal un aproximado de 215 personas buscando refugio. Cabe recordar que las Fuerzas Armadas, por el cese al fuego, no pueden tener una confrotación militar directa, lo que ha dificultado la presencia en la zona, para disminuir los combates.;"https://x.com/BLUAntioquia/status/1923433650617504201?t=L1QKq_miW1BK2XkNdoqMjQ&s=08

https://mioriente.com/antioquia/combates-ejercito-retoma-valdivia.html";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;ANDINA;SOACHA;CUNDINAMARCA;;MANIFESTACIONES;Integrantes del progrma 'Jovenes en Paz', realizaron manifestaciones en la Autopista Sur a la altura de San Mateo, generando gran congestión vehicular.;https://x.com/UltimaHoraCR/status/1923423293664641408?t=7I1897AWBt-dYbuI2FvW-w&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-16;COLOMBIA;PACÍFICA;PUERTO TEJADA;CAUCA;;FUGA DE PRESOS;"En el Centro de reclusión transitoria, personas privadas de la libertad, forzaron una reja y lograron huír, siendo identificados como; Juan Zuluaga, Jefri Arboleda, Jhonathan Gonzalez, Rolando Orejuela, Diego Carabalí y los ciudadanos venezolanos; Noxon Márquez y Yoneiber Piñate";reporte Sección de Policía Judicial CTI Cauca;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-17;COLOMBIA;PACÍFICA;TIMBIO;CAUCA;;ATAQUE;Aproximadamente ocho personas con armas de fuego de corto y largo alcance, atacaron con arma traumatica al subintendente de la Policía Ever Mauricio Gonzales Muñoz  y hurtaron al funcionario Julio Cesar Pérez , el vehículo de placa NQK-512, un proveedor con nueve cartuchos y un celular asiganos a la UNP ;"Reporte  Sección de Policía Judicial CTI Cauca

";;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-17;COLOMBIA;PACÍFICA;BUENAVENTURA;VALLE DEL CAUCA;;ENFRETAMIENTO;Al rededor de 4.000 personas confinadas es la cifra presentada por la Defensoría del Pueblo, como resultado de los enfrentamientos entre el ELN y el Clan del Golfo por el control del Bajo Calima.;https://x.com/BLUPacifico/status/1923753876949286969?t=pHzf445wKwuoNF2tLWyVkQ&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-17;COLOMBIA;PACÍFICA;MERCADERES;CAUCA;;HOMICIDIO COLECTIVO;Cuatro hombres identificados como: Oscar Horacio Vivas, Héctor Fabio Salazar Bolaños, Jonier Esteban Martínez Bolaños  de Nariño, y el ciudadano venezolano Carlos Daniel Sandoval Rodríguez, resultaron muertos, cuando hombres armados abrieron fuego en un establecimiento comercial contra las personas que allí se encontraban departiendo.;https://www.wradio.com.co/2025/05/17/nueva-masacre-en-el-sur-del-cauca-asesinaron-a-cuatro-personas/?outputType=amp;;;;;;;;;;;;;;;;;;;;;;;;;
2025-05-17;COLOMBIA;SANTANDERES;ARAUCA;ARAUCA;Cravo Corozo;SECUESTRO;En el sector de El Culebrero, en la vía que conduce a Corocito, Jessica Mariana Albarracín Alvarado, una joven madre indígena de 21 años, fue secuestrada por hombres armados que irrumpieron en su residencia. Posteriormente, fue liberada por intervención de una comisión humanitaria liderada por la Defensoría del Pueblo, a quien el grupo armado ELN entregó a la mujer.;"https://x.com/bluradioco/status/1924593817077821628?s=46

https://www.infobae.com/colombia/2025/05/20/eln-libero-a-joven-madre-indigena-que-secuestraron-en-tame-arauca/


https://caracol.com.co/2025/05/19/joven-madre-de-21-anos-fue-secuestrada-en-zona-rural-de-arauca-familiares-exigen-su-liberacion/
";;;;;;;;;;;;;;;;;;;;;;;;;
